Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,year,type_conventional,type_organic,region_Albany,region_Atlanta,region_BaltimoreWashington,region_Boise,region_Boston,region_BuffaloRochester,region_California,region_Charlotte,region_Chicago,region_CincinnatiDayton,region_Columbus,region_DallasFtWorth,region_Denver,region_Detroit,region_GrandRapids,region_GreatLakes,region_HarrisburgScranton,region_HartfordSpringfield,region_Houston,region_Indianapolis,region_Jacksonville,region_LasVegas,region_LosAngeles,region_Louisville,region_MiamiFtLauderdale,region_Midsouth,region_Nashville,region_NewOrleansMobile,region_NewYork,region_Northeast,region_NorthernNewEngland,region_Orlando,region_Philadelphia,region_PhoenixTucson,region_Pittsburgh,region_Plains,region_Portland,region_RaleighGreensboro,region_RichmondNorfolk,region_Roanoke,region_Sacramento,region_SanDiego,region_SanFrancisco,region_Seattle,region_SouthCarolina,region_SouthCentral,region_Southeast,region_Spokane,region_StLouis,region_Syracuse,region_Tampa,region_TotalUS,region_West,region_WestTexNewMexico
0.1190476190476186,0.2740213523131672,0.0043198293325127,0.0019126162556936,0.0064692718920479,0.0003053911624849,0.0048206319233824,0.0067177180247357,0.0004619418380484,0.0015134848842287,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8511904761904763,0.4697508896797153,0.0028828744890785,0.0019159692844921,0.0036220550061105,0.0018841212346915,0.0029814917347316,0.0039234584365353,0.0009174473448875,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.166666666666666,0.2704626334519573,0.0039425078708627,0.0020349165081781,0.003114855710917,0.0176898869574776,0.0047190489806115,0.0067513178666075,0.000185198829855,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5654761904761898,0.494661921708185,0.0040690545293035,0.0005921824348128,0.0073408312929454,0.0002754120439188,0.0046446996279208,0.0064906448961128,0.0005434057530285,0.0,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6369047619047628,0.3416370106761566,0.0042678955541702,0.0021885042214902,0.0066361421630989,0.0014485954074118,0.004002598573831,0.0055417526972143,0.0005669094650946,0.000229475180655,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2678571428571423,0.2704626334519573,0.0020696428596672,0.0001534835082472,0.0036489179576496,0.0009842410879402,0.0025166929144672,0.0035340074898688,0.0002495603934202,5.028152852584038e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3511904761904763,0.3523131672597864,0.0025777147656573,0.0006464411767286,0.0039851362027923,4.763514647715257e-06,0.0033506973502708,0.0046967135361997,0.0003584377288566,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5714285714285712,0.505338078291815,0.0043145901187574,0.0006329582724399,0.0079582810458568,0.0005756116430366,0.0046971413227234,0.0062406297069999,0.0012656124723166,0.0004204144818415,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0773809523809525,0.3167259786476868,0.0039497709045155,0.000176808734809,0.0089788089225316,7.636153530488307e-05,0.0030428803555549,0.0042250613220275,0.000419547030523,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6309523809523814,0.3558718861209964,0.0040230479034957,0.0020901047416858,0.0061598237822815,0.0003108733277349,0.0039809846216433,0.0056281573070302,0.0003136142160745,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8869047619047628,0.3558718861209964,0.0030454960171675,0.0023602667051164,0.0032073846321194,0.0017872015796992,0.0034354791913829,0.0046334639183631,0.0007936568149702,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8511904761904763,0.4128113879003559,0.0039992117847043,0.0002977085943321,0.0092810041819343,3.018332529459148e-05,0.0027472188538792,0.0038511633396109,0.0002930550249963,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4642857142857153,0.505338078291815,0.0024372847027195,0.0002734085887451,0.0016579199149231,0.0007698397312158,0.0056940290555575,0.0073532445544004,0.0020791832715691,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4761904761904763,0.5800711743772241,0.0023926149179444,0.0002674073443088,0.0014060857284441,0.0012242154103578,0.0057633275993222,0.0076109297598936,0.0017108593659515,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7083333333333339,0.4839857651245551,0.0041167672432842,0.0002993741166359,0.0092467984949054,5.028590689529585e-05,0.0031580460255693,0.0041875943454601,0.0008973497651755,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9821428571428577,0.395017793594306,0.0011850441413102,0.0002170881694052,0.00089373073966,0.0,0.0026285813656904,0.0026710843251433,0.0026529539601535,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9226190476190474,0.3772241992882562,0.0036141761295509,0.0002466929602602,0.0079120004645536,7.782632587668669e-05,0.0030051213648811,0.0039628044401041,0.0009026862723341,2.822218454027883e-05,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5892857142857153,0.391459074733096,0.002101721604936,0.0017137120899626,0.0016778275163256,0.0032457206487061,0.0025740140468555,0.0032877600674232,0.0010248838933322,0.0,0.3333333333333712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5297619047619051,0.3807829181494662,0.0037402209126542,0.0016572131589925,0.0063678829353469,5.215518387164577e-05,0.0033908364410936,0.0048047930773626,0.0002405904452801,9.063000815760702e-06,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8928571428571423,0.3274021352313168,0.0039600866265053,0.0031852454534278,0.0038812299740549,0.0014836404236659,0.0047457472933431,0.0066504107545553,0.0005114444114977,3.625200326304281e-06,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6726190476190474,0.4839857651245551,0.0036078800498476,0.0013158800155744,0.0042053591582458,8.08344480697204e-05,0.0056458241558152,0.007892759902009,0.0006532465273392,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6369047619047628,0.3879003558718861,0.0021812204502256,0.0012326487481344,0.002654667313676,2.426918427277847e-06,0.0027893958183494,0.0037291722744851,0.0007214268758435,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3035714285714288,0.2348754448398577,0.0024323724998632,0.0022196012992247,0.0012313700491058,9.381728353991549e-06,0.003944063389057,0.0043655049552967,0.0031435716558038,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6964285714285712,0.3629893238434163,0.0038289085402216,0.0023489694690886,0.0054138671209354,2.916621870451872e-05,0.0038759525725624,0.0055227024266449,0.0002046232263245,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9285714285714288,0.4128113879003559,0.0024368265034953,0.0001111722947266,0.0018451418394397,0.0003384176737687,0.0057418917287982,0.0076612316489291,0.0015205233611187,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0535714285714288,0.2526690391459074,0.003074820127575,0.0016935402757458,0.0037004724510244,0.0001312146042243,0.0040094580730459,0.0056651296848401,0.0003235388604495,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7202380952380949,0.2633451957295373,0.0031926573210829,0.0038371114491069,0.0013283013874617,0.000726339770991,0.0043014691587048,0.0056385745131855,0.0013566950392887,0.0001882929049482,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8452380952380949,0.391459074733096,0.0043672337539288,0.0031033490660601,0.0054335290037595,0.0017414200019885,0.0044813455758837,0.0061916943151356,0.0006896963399959,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6190476190476186,0.2740213523131672,0.0034711621365606,0.0021001638280813,0.0046198849344253,0.0059048888861905,0.0030804540380628,0.0034308313499823,0.0023974275895297,8.45940496143104e-05,0.6666666666666288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5476190476190474,0.2811387900355871,0.0019014451878067,0.0020270936536826,0.0016754221121907,7.80305326051955e-05,0.0019788470604614,0.0026510007765051,0.0004990158751663,0.0,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.613095238095239,0.3879003558718861,0.0021247029197975,0.0010015940222403,0.0027472524130823,4.225508459143954e-06,0.0027802341619746,0.0032483759603247,0.0018156154211215,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9702380952380948,0.4199288256227758,0.0026728269414954,0.0001782451818434,0.0027288508760478,0.0002946428198709,0.0054960961900353,0.0078309432757386,0.0002907224887743,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0714285714285711,0.2775800711743772,0.0038622252553219,0.0001750161438817,0.009002086727656,8.524845504748787e-05,0.002736762621236,0.0037737324845919,0.0004388490300393,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9047619047619052,0.4341637010676156,0.002103878532988,0.0001296187896403,0.0018779337897573,0.0002984206443483,0.0046166189885359,0.0064139910542475,0.000627679552348,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4821428571428576,0.5160142348754448,0.0014213021563881,0.0002234517133077,0.0013065276926808,0.0009113353588101,0.0028274061880674,0.0038289684071532,0.0006166288560038,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0119047619047627,0.2633451957295373,0.0028630064971581,0.0023944916935344,0.0032712123532532,0.003910668808413,0.0024599591934797,0.0027493302968456,0.001898633777407,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5476190476190474,0.5231316725978647,0.0014019067624106,0.0002824555229908,0.001068941764204,0.0002748347672055,0.0030302670119765,0.0043098782847745,0.0001783201210863,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.75,0.395017793594306,0.0039512558923644,0.0022197376012083,0.0057864546467124,5.473918439777655e-05,0.0040253548295602,0.0056668622747472,0.0003285518899461,0.0004642250277848,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2976190476190474,0.4733096085409253,0.0011797646111427,0.000256143963935,0.0008792670504589,0.000942979547624,0.0024570329762287,0.003049184902742,0.0011869619387317,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0773809523809525,0.2740213523131672,0.003460365657354,0.0015699284464313,0.0054789586074016,0.0001906151999055,0.0035114607012349,0.0049550024211431,0.0002873618181456,0.0001158070244237,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1369047619047627,0.2526690391459074,0.0033118543935733,0.0013739094859161,0.0031669250897422,0.0161767936402767,0.0036041777580464,0.0050686951352132,0.0003465285053123,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6607142857142865,0.2953736654804271,0.0045877986055626,0.0032958074670145,0.0054718410732331,0.0034607071362487,0.0047005666848115,0.0067244548782036,0.0001854593605125,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6904761904761898,0.3451957295373665,0.0047447966340946,0.0029958608820472,0.0060957674402836,0.0027954330311868,0.004987410821329,0.0071128322018876,0.0002481965416562,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2440476190476186,0.2918149466192171,0.0023015479821149,0.0023485152757042,0.0017048072208274,9.966859172218733e-06,0.0028702954791925,0.0038336775551412,0.0007497145602511,1.2216925099645428e-05,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9821428571428577,0.395017793594306,0.0019616811073303,0.0001255785350338,0.0011236754554077,4.093952201354621e-05,0.0049934046888046,0.0060358142695895,0.0027890803544233,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7083333333333339,0.391459074733096,0.0026558383733312,0.0001364677444782,0.0034196205125109,1.4310179205502383e-05,0.0047977486876843,0.0065072968856984,0.0010228800803559,0.0,0.6666666666666288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6845238095238102,0.3416370106761566,0.0038905488147698,0.0026012226709153,0.0057910163168611,9.62913265968492e-05,0.0033713527585469,0.0043706257708306,0.001176747038725,0.0001535634858222,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4583333333333339,0.298932384341637,0.0032066935119832,0.0016130249352515,0.0033244863881704,0.0154210441733279,0.0029170204945003,0.0039068056998218,0.0005614260815922,0.0018307261647836,0.3333333333333712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2559523809523814,0.2419928825622776,0.0036708053300413,0.0024903155055311,0.0029481417618244,0.0250316607806106,0.0025189408728599,0.0034972734459012,0.0003479955202225,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0833333333333339,0.2597864768683273,0.0032624405509784,0.0021453659627074,0.0024615828272133,0.0155661841056156,0.0033646341761268,0.0046163016403315,0.0005938385433219,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9047619047619052,0.3843416370106761,0.0022373928913637,0.0001234768463822,0.0022182740495406,0.0,0.0047173646893979,0.0061894760920075,0.0014943898630871,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5595238095238102,0.3843416370106761,0.0026822686612639,0.0024174651730415,0.0019418025454052,0.0079681112029417,0.0027212555796669,0.0035160188882334,0.0009894552209706,0.0,0.3333333333333712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6666666666666661,0.302491103202847,0.0041701664912125,0.002323961572554,0.0067934880303282,3.960039712082494e-05,0.0035472029815896,0.0049542448333182,0.0004077811862667,0.0001409840406899,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1607142857142864,0.2597864768683273,0.0037365378804123,0.0018554679117239,0.0058522471394609,0.0010761341157692,0.0035564585824942,0.0050076876486018,0.0002981572294159,0.0003058400255286,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8928571428571423,0.3060498220640569,0.0017976070685022,0.0003899995468486,0.0027258641496301,2.945289353492533e-05,0.0024621725678971,0.0027567530138472,0.0018887598403412,0.0,0.6666666666666288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9285714285714288,0.2953736654804271,0.0018466153471888,0.0002604937559496,0.0030596149503606,9.817631178308444e-06,0.0024222538853943,0.0027940735533203,0.0016661949692086,0.0,0.6666666666666288,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6785714285714288,0.395017793594306,0.0033107688901738,0.002110895191035,0.0042822339008327,0.0032406861674379,0.0032573278435377,0.0044073560791581,0.0007193461276395,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5595238095238102,0.3238434163701068,0.0036340663594923,0.0037153533267704,0.002516641863493,0.0031508666233138,0.0042942333651919,0.0060281614371539,0.0004357786150424,2.9092232618591854e-05,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9702380952380948,0.3594306049822063,0.0025127736648541,0.000187800830267,0.002175842896463,6.401095528257104e-07,0.0055805435473268,0.0073870027874151,0.0016157516877477,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8035714285714288,0.5124555160142348,0.0023629660364387,0.0001402828809698,0.0022425337519662,0.0003423565073975,0.0050485403204272,0.006473546871092,0.0019514095950898,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8511904761904763,0.3594306049822063,0.003421574869399,0.0016484225604129,0.0056528208665482,7.56625199649875e-05,0.0031255541227116,0.0042228976392457,0.0007046637388417,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5178571428571423,0.4306049822064056,0.0028515511965809,0.0008743279807117,0.0040317391981347,0.0,0.0039180536587585,0.0054260449788408,0.0005734489594502,0.0,0.3333333333333712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6904761904761898,0.3345195729537366,0.0040718720385695,0.0023278637664416,0.0064316241908975,0.0001336218873892,0.0035954884052146,0.005089368914997,0.000268710271009,0.0,0.6666666666666288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5654761904761898,0.3416370106761566,0.003101423520103,0.0033229909190821,0.0020299241643929,0.0018871725544617,0.0037167279504085,0.0052998879278066,0.0001851568651853,1.6186519456948614e-05,0.3333333333333712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7202380952380949,0.4163701067615658,0.0031968204705986,0.0012768431274488,0.0033026399059776,3.059173875160911e-06,0.0053294871148927,0.0074124417497893,0.0007057758025878,0.0,0.6666666666666288,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
